Dependency Name,Repository,GitHub Star,GitHub Forks,GitHub Watchers,Abondoned,Code Coverage %,Linters,Dependenats,NPM Stars,Maintainers,Contributors,Dependencies,License,Total Issues,Open Issues,Security Advisories
passport-oauth1,https://github.com/jaredhanson/passport-oauth1,20,28,5,FALSE,1,1,33,3,1,0,3,MIT,18,5,0
nodemailer-sendmail-transport,https://github.com/andris9/nodemailer-sendmail-transport,23,3,5,FALSE,,1,30,0,1,0,0,MIT,1,0,0
constants-browserify,https://github.com/juliangruber/constants-browserify,11,6,1,FALSE,,0,231,2,1,1,0,MIT,4,1,0
diy-build,https://github.com/vzaccaria/dyi,0,0,0,FALSE,,0,15,0,1,0,21,BSD-2-Clause,,0,24
express-xml-bodyparser,https://github.com/macedigital/express-xml-bodyparser,65,25,3,FALSE,1,0,61,14,1,5,1,MIT,24,6,0
mocha-standard,https://github.com/rstacruz/mocha-standard,8,0,2,FALSE,,1,1,0,1,0,0,MIT,1,0,0
ampersand-class-extend,https://github.com/ampersandjs/ampersand-class-extend,7,2,3,FALSE,,0,20,1,5,0,1,MIT,9,0,0
xutil,https://github.com/xudafeng/xutil,6,1,2,FALSE,0.71,1,66,0,2,0,11,MIT,6,0,2
items,https://github.com/hapijs/items,31,16,17,FALSE,,0,18,2,1,0,0,BSD-3-Clause,27,0,0
hound,https://github.com/beefsack/node-hound,77,8,4,FALSE,,0,19,1,2,0,0,,18,6,0
home-or-tmp,https://github.com/sindresorhus/home-or-tmp,27,4,8,FALSE,,2,134,1,1,0,0,MIT,2,0,0
aok,https://github.com/ryanve/aok,2,1,1,FALSE,,1,1,0,1,0,0,MIT,1,0,0
todomvc-common,https://github.com/tastejs/todomvc-common,52,26,7,FALSE,,1,24,0,4,0,0,MIT,17,0,0
generator-supported,https://github.com/amasad/generator-supported,7,0,1,FALSE,,0,20,0,1,0,0,MIT,0,0,0
it-is,https://github.com/dominictarr/it-is,26,0,1,FALSE,,0,3,0,1,0,5,,6,2,0
baucis,https://github.com/wprl/baucis,651,94,28,FALSE,,0,24,11,1,12,7,MIT,344,10,0
eslint-config-imperative,https://github.com/guidesmiths/eslint-config-imperative,0,1,12,FALSE,,0,0,0,4,0,0,MIT,1,0,0
liquid-node,https://github.com/sirlantis/liquid-node,352,65,13,FALSE,0.96,2,39,5,2,3,1,MIT,122,28,0
noop2,https://github.com/yoshuawuyts/noop2,16,2,1,FALSE,1,2,23,0,1,0,0,MIT,8,3,0
lacona-phrase,https://github.com/lacona/lacona-phrase,1,1,1,FALSE,,0,19,0,1,0,1,MIT,1,1,0
grunt-ftp-deploy,https://github.com/zonak/grunt-ftp-deploy,481,63,20,FALSE,,0,7,12,1,0,5,MIT,124,9,17
express3-handlebars,https://github.com/ericf/express3-handlebars,2275,393,47,FALSE,,0,25,9,1,0,4,,294,97,17
httpntlm,https://github.com/SamDecrock/node-http-ntlm,172,76,8,FALSE,,1,94,1,1,0,2,MIT,98,26,0
kinda-object,https://github.com/kinda/kinda-object,0,0,3,FALSE,,1,26,0,1,0,1,MIT,0,0,0
string.prototype.repeat,https://github.com/mathiasbynens/String.prototype.repeat,26,6,3,FALSE,,1,32,0,2,0,2,MIT,10,2,0
reconnect-net,https://github.com/juliangruber/reconnect-net,21,2,2,FALSE,,0,30,2,1,0,1,MIT,9,1,0
is-png,https://github.com/sindresorhus/is-png,34,4,7,FALSE,,2,81,2,1,0,0,MIT,6,0,0
empty-dir,https://github.com/gulpjs/empty-dir,18,4,8,FALSE,0.98,2,182,2,2,3,0,MIT,8,0,0
jstransformer,https://github.com/jstransformers/jstransformer,140,12,5,FALSE,0.98,0,71,6,6,0,2,MIT,229,112,0
sircus-process-css2scss,https://github.com/sircus/process-css2scss,0,0,4,FALSE,,1,0,0,1,0,3,MIT,0,0,0
markdown-it-abbr,https://github.com/markdown-it/markdown-it-abbr,22,14,6,FALSE,1,1,161,0,1,0,0,MIT,8,0,0
passport.socketio,https://github.com/jfromaniello/passport.socketio,655,85,23,FALSE,,0,38,2,2,0,1,MIT,149,35,0
svgo-loader,https://github.com/pozadi/svgo-loader,257,26,4,FALSE,,0,124,0,2,0,2,MIT,40,4,0
test-runner,https://github.com/test-runner-js/test-runner,3,1,2,FALSE,,1,3,0,1,0,11,MIT,1,0,1
babel-plugin-undeclared-variables-check,https://github.com/babel/babel,37322,4442,867,FALSE,0.91,3,11,2,4,0,2,MIT,11904,799,0
ndarray-tests,https://github.com/scijs/ndarray-tests,7,1,9,FALSE,,2,1,0,3,0,3,MIT,5,2,0
css-selector-tokenizer,https://github.com/css-modules/css-selector-tokenizer,78,20,9,FALSE,1,1,109,1,5,0,2,MIT,25,4,0
styl,https://github.com/tj/styl,525,22,17,FALSE,,0,16,1,3,0,6,,39,15,1
stb-eslint-config,https://github.com/stbsdk/eslint-config,0,0,2,FALSE,,1,0,0,1,0,1,GPL-3.0,0,0,0
mongodb-runner,https://github.com/mongodb-js/runner,83,12,7,FALSE,,1,7,3,41,1,14,Apache-2.0,195,19,1
lodash.isboolean,https://github.com/lodash/lodash,50620,5971,883,FALSE,0.33,2,94,0,2,3,0,MIT,5205,280,0
peerflix,https://github.com/mafintosh/peerflix,5674,698,161,FALSE,,1,30,18,1,0,17,MIT,377,135,16
lei-utils,https://github.com/leizongmin/node-lei-utils,20,6,3,FALSE,,1,25,0,1,0,0,MIT,15,0,0
seed-breakpoints,https://github.com/helpscout/seed-breakpoints,2,0,4,FALSE,,0,30,0,1,0,1,MIT,11,0,0
ember-cli-deploy,https://github.com/ember-cli-deploy/ember-cli-deploy,564,137,27,FALSE,,2,7,8,7,0,8,MIT,520,24,0
reducible,https://github.com/Gozala/reducible,12,1,2,FALSE,,0,18,0,1,0,1,MIT,11,4,0
command-exists,https://github.com/mathisonian/command-exists,118,17,5,FALSE,,1,843,6,1,1,0,MIT,32,9,0
uupaa.watch.js,https://github.com/uupaa/Watch.js,0,0,2,FALSE,,1,0,0,1,0,0,MIT,0,0,0
tilda,https://github.com/IonicaBizau/tilda,21,2,2,FALSE,,0,46,1,1,0,20,MIT,25,0,1
draft-js-export-html,https://github.com/sstur/draft-js-utils,833,220,13,FALSE,,3,197,5,7,0,1,ISC,243,112,0
artusi-kitchen-tools,https://github.com/alebellu/artusi-kitchen,-1,-1,-1,TRUE,,0,24,0,1,0,3,GPL-3.0-or-later OR MIT,,,10
fs-symlink,https://github.com/fs-utils/symlink,8,3,5,FALSE,1,0,30,1,2,0,3,MIT,9,0,0
pinyin,https://github.com/hotoo/pinyin,5838,758,142,FALSE,1,1,132,36,1,0,3,MIT,296,27,0
uupaa.plato.js,https://github.com/uupaa/Plato.js,0,0,1,FALSE,,1,0,1,1,0,0,MIT,0,0,0
d3-collection,https://github.com/d3/d3-collection,106,40,11,FALSE,,1,177,1,2,0,0,BSD-3-Clause,30,0,0
build-tools,https://github.com/mkay581/build-tools,-1,-1,-1,TRUE,,0,1,0,1,0,36,MIT,,,29
python-shell,https://github.com/extrabacon/python-shell,1670,190,40,FALSE,0.95,0,148,30,3,0,0,MIT,258,43,0
uupaa.nodemodule.js,https://github.com/uupaa/NodeModule.js,1,1,3,FALSE,,1,0,0,1,0,0,MIT,0,0,0
check-dependencies,https://github.com/mgol/check-dependencies,112,31,4,FALSE,,1,30,11,1,0,6,MIT,49,16,0
country-data,https://github.com/OpenBookPrices/country-data,477,162,13,FALSE,,1,76,21,2,0,2,MIT,95,39,0
eslint-formatter-pretty,https://github.com/sindresorhus/eslint-formatter-pretty,375,30,8,FALSE,,2,130,4,1,0,8,MIT,54,1,0
json-stream,https://github.com/mmalecki/json-stream,46,14,5,FALSE,,0,81,6,3,0,0,MIT,11,6,0
metal-dom,https://github.com/metal/metal.js/tree/master/packages/metal-dom,-1,-1,-1,TRUE,,0,45,0,20,0,2,BSD-2-Clause,,,0
lcov-parse,https://github.com/davglass/lcov-parse,37,13,1,FALSE,,1,59,0,1,3,0,BSD-3-Clause,11,2,0
validate.io-number,https://github.com/validate-io/number,2,1,2,FALSE,1,2,25,1,1,1,0,MIT,0,0,0
underscore.deferred,https://github.com/wookiehangover/underscore.deferred,227,20,11,FALSE,,0,32,2,1,0,0,MIT,25,7,0
jju,https://github.com/rlidwka/jju,60,16,8,FALSE,,2,106,3,1,0,0,MIT,35,19,0
gulp-inline-source,https://github.com/fmal/gulp-inline-source,213,31,2,FALSE,,0,34,27,1,0,3,MIT,51,17,1
bufferpack,https://github.com/ryanrolds/bufferpack,88,11,4,FALSE,,0,47,1,1,0,0,,6,4,0
jsreport-core,https://github.com/jsreport/jsreport-core,86,27,9,FALSE,,2,13,3,2,0,30,LGPL-3.0-or-later,52,0,3
binary-split,https://github.com/maxogden/binary-split,76,18,2,FALSE,,1,53,2,2,0,1,BSD-2-Clause,14,2,0
absolute-path,https://github.com/filearts/node-absolute-path,8,1,2,FALSE,,0,137,2,1,0,0,MIT,0,0,0
react-tooltip,https://github.com/wwayne/react-tooltip,2512,438,24,FALSE,,4,583,26,3,0,2,MIT,718,216,0
sofa-core,https://github.com/sofa/sofa-core,14,3,8,FALSE,,1,24,0,5,0,0,GPL-3.0-or-later,10,5,0
webpack-bower-resolver,https://github.com/mcfog/webpack-bower-resolver,1,0,3,FALSE,,0,0,0,1,0,1,ISC,1,1,0
ape-compiling,https://github.com/ape-repo/ape-compiling,-1,-1,-1,TRUE,,0,0,0,1,0,14,MIT,,,1
ansi_up,https://github.com/drudru/ansi_up,572,89,15,FALSE,,0,75,3,1,0,0,MIT,68,0,0
imagesize,https://github.com/arnaud-lb/imagesize.js,29,6,1,FALSE,,0,24,0,1,0,0,BSD-2-Clause,6,3,0
karma-benchmark,https://github.com/JamieMason/karma-benchmark,89,16,7,FALSE,,3,4,2,1,4,2,MIT,45,14,3
send-data,https://github.com/Raynos/send-data,26,7,2,FALSE,,0,23,7,2,1,2,MIT,19,5,0
grunt-topcoat,https://github.com/topcoat/grunt-topcoat,13,6,17,FALSE,,1,0,0,2,0,1,Apache-2.0,7,0,1
waterline-criteria,https://github.com/balderdashy/waterline-criteria,13,23,12,FALSE,,2,39,0,4,0,2,MIT,32,4,8
passport-linkedin,https://github.com/jaredhanson/passport-linkedin,143,70,9,FALSE,0.73,0,33,3,1,0,1,MIT,30,13,0
markdown-it-checkbox,https://github.com/mcecot/markdown-it-checkbox,30,19,2,FALSE,1,2,88,0,1,0,1,MIT,17,8,0
css-whitespace,https://github.com/reworkcss/css-whitespace,63,8,5,FALSE,,0,22,2,3,0,1,,25,8,0
bootstrap-loader,https://github.com/shakacode/bootstrap-loader,1039,527,26,FALSE,,3,25,21,3,0,8,MIT,398,60,0
nw,https://github.com/nwjs/npm-installer,145,46,19,FALSE,,0,35,19,3,0,9,MIT,81,19,2
deep-merge,https://github.com/Raynos/deep-merge,18,6,1,FALSE,,1,17,2,1,1,1,MIT,2,1,0
dottie,https://github.com/mickhansen/dottie.js,216,24,9,FALSE,,0,183,5,1,0,0,MIT,35,2,0
node-lessify,https://github.com/wilson428/node-lessify,24,16,1,FALSE,,0,11,4,2,0,3,MIT,28,2,0
gulp-todo,https://github.com/pgilad/gulp-todo,91,23,5,FALSE,,3,6,20,1,0,7,MIT,59,0,2
git-clone,https://github.com/jaz303/git-clone,45,12,3,FALSE,,0,562,7,1,0,0,ISC,13,5,0
quote,https://github.com/bahmutov/quote,2,0,1,FALSE,,0,40,0,1,0,0,MIT,3,2,0
one-time,https://github.com/3rd-Eden/one-time,8,2,3,FALSE,,0,51,0,3,0,1,MIT,17,0,0
json-format,https://github.com/luizstacio/json-format,22,8,2,FALSE,,0,154,3,1,0,0,MIT,5,0,0
requisite,https://github.com/zeekay/requisite,11,1,0,FALSE,,0,4,0,1,0,37,MIT,142,20,0
curlrequest,https://github.com/node-js-libs/curlrequest,175,44,11,FALSE,,0,40,3,1,0,0,MIT,72,24,1
unified,https://github.com/unifiedjs/unified,2995,88,27,FALSE,1,3,996,7,1,6,7,MIT,118,0,0
webfontloader,https://github.com/typekit/webfontloader,8764,712,280,FALSE,,0,375,21,2,4,0,Apache-2.0,442,101,0
backbone-events-standalone,https://github.com/n1k0/backbone-events-standalone,61,12,4,FALSE,,1,38,3,1,0,0,MIT,16,4,0
aslogger,https://github.com/a-labo/aslogger,0,0,2,FALSE,,0,13,0,1,0,1,MIT,0,0,0
rifraf,https://github.com/aaronmccall/rifraf,0,1,1,FALSE,,0,2,0,1,0,0,MIT,3,0,0
grunt-combine,https://github.com/mcgaryes/grunt-combine,8,3,1,FALSE,,0,1,0,1,0,1,MIT,6,1,1
os-locale,https://github.com/sindresorhus/os-locale,194,42,12,FALSE,,2,382,6,3,0,1,MIT,51,1,0
simple-spinner,https://github.com/dapuck/node-simple-spinner,8,6,1,FALSE,,0,32,0,1,0,1,,5,2,0
workshopper-wrappedexec,https://github.com/rvagg/workshopper-wrappedexec,3,8,4,FALSE,,0,29,0,3,0,2,MIT,12,4,0
merge-deep,https://github.com/jonschlinkert/merge-deep,102,23,3,FALSE,,2,169,7,2,0,3,MIT,18,10,0
is-windows,https://github.com/jonschlinkert/is-windows,43,11,5,FALSE,,2,383,3,2,3,0,MIT,7,0,0
sails-util,https://github.com/balderdashy/sails-util,4,6,8,FALSE,,0,45,2,3,0,6,MIT,3,0,10
run-waterfall,https://github.com/feross/run-waterfall,85,8,2,FALSE,,1,53,2,1,0,0,MIT,23,1,0
grunt-lineending,https://github.com/suisho/grunt-lineending,13,2,2,FALSE,,0,1,0,3,0,0,MIT,15,1,0
is-integer,https://github.com/parshap/js-is-integer,12,3,1,FALSE,,0,47,2,1,0,1,WTFPL OR ISC,4,0,0
api-easy,https://github.com/flatiron/api-easy,422,44,12,FALSE,,0,4,5,1,0,3,,69,23,1
quill,https://github.com/quilljs/quill,30483,2524,480,FALSE,,1,932,20,1,0,6,BSD-3-Clause,3405,1111,1
dotest,https://github.com/fvdm/nodejs-dotest,2,1,2,FALSE,0.98,2,1,0,1,0,4,Unlicense,41,0,0
is-builtin-module,https://github.com/sindresorhus/is-builtin-module,36,6,7,FALSE,,2,154,2,1,0,1,MIT,7,1,0
apeman-react-spinner,https://github.com/apeman-react-labo/apeman-react-spinner,-1,-1,-1,TRUE,,0,17,0,1,0,5,MIT,,,0
gulp-jsbeautify,https://github.com/sorrycc/gulp-jsbeautify,4,4,1,FALSE,,1,3,3,1,0,2,MIT,,1,0
karma-jsdom-launcher,https://github.com/badeball/karma-jsdom-launcher,34,15,2,FALSE,,0,10,2,1,0,0,MIT,37,3,0
postcss-custom-selectors,https://github.com/postcss/postcss-custom-selectors,124,23,10,FALSE,,2,42,2,4,2,1,MIT,52,7,0
browserify-babel-istanbul,https://github.com/malandrew/browserify-babel-istanbul,-1,-1,-1,TRUE,,0,3,1,2,0,3,MIT,,,10
retire,https://github.com/RetireJS/retire.js,2858,361,87,FALSE,,1,11,24,2,0,5,Apache-2.0,355,29,0
zlib,https://github.com/kkaefer/node-zlib,53,13,2,FALSE,,0,371,8,5,0,0,BSD-2-Clause,15,8,0
ember-wormhole,https://github.com/yapplabs/ember-wormhole,288,64,11,FALSE,,2,40,8,4,0,2,MIT,133,27,0
dmn,https://github.com/inikulin/dmn,95,12,8,FALSE,,1,0,2,1,0,7,MIT,35,1,1
mersenne-twister,https://github.com/boo1ean/mersenne-twister,94,17,3,FALSE,,0,83,3,1,0,0,MIT,5,2,0
regl,https://github.com/regl-project/regl,4239,281,85,FALSE,,1,80,9,5,0,0,MIT,625,96,0
grunt-travis-lint,https://github.com/pwmckenna/grunt-travis-lint,0,1,0,FALSE,,0,0,0,1,0,1,MIT,1,0,8
abacus-cluster,https://github.com/cloudfoundry-incubator/cf-abacus,94,89,35,FALSE,1,3,14,0,3,0,5,Apache-2.0,1178,55,0
babel-plugin-react-require,https://github.com/vslinko/babel-plugin-react-require,157,18,2,FALSE,,1,197,5,3,0,0,MIT,35,7,0
growly,https://github.com/theabraham/growly,42,3,3,FALSE,,0,114,2,1,0,0,MIT,12,1,0
diff-match-patch,https://github.com/JackuB/diff-match-patch,155,37,2,FALSE,,0,220,2,2,0,0,Apache-2.0,22,6,0
titlecase,https://github.com/rvagg/titlecase,31,8,2,FALSE,,0,48,4,1,0,0,MIT,0,0,0
le_node,https://github.com/logentries/le_node,109,64,72,FALSE,,1,55,2,6,2,6,BSD-3-Clause,73,3,3
po2json,https://github.com/mikeedwards/po2json,157,47,11,FALSE,,0,50,3,1,8,2,GPL-3.0-or-later,101,5,1
grunt-travis-matrix,https://github.com/tandrewnichols/grunt-travis-matrix,1,0,2,FALSE,,0,0,0,1,0,1,MIT,2,0,0
tap-finished,https://github.com/substack/tap-finished,18,11,3,FALSE,,0,23,0,1,0,2,MIT,6,4,0
netrc,https://github.com/CamShaft/netrc,19,13,1,FALSE,,0,83,3,1,0,0,MIT,12,6,0
nugget,https://github.com/maxogden/nugget,146,30,9,FALSE,,1,66,4,4,0,7,BSD-2-Clause,30,15,1
rc-steps,https://github.com/react-component/steps,277,96,30,FALSE,0.99,3,289,2,9,0,3,MIT,163,15,0
proxyquire-universal,https://github.com/bendrucker/proxyquire-universal,30,4,3,FALSE,,2,0,0,1,0,3,MIT,43,0,0
compute-variance,https://github.com/compute-io/variance,7,0,2,FALSE,1,2,1,0,2,2,9,MIT,4,1,0
opent2t,https://github.com/opent2t/opent2t,17,6,8,FALSE,,1,25,0,3,0,8,MIT,42,10,6
resemblejs,https://github.com/rsmbl/Resemble.js,3977,414,126,FALSE,,3,51,7,3,0,1,MIT,211,21,0
traceur-runtime,https://github.com/zyla/traceur-runtime,-1,-1,-1,TRUE,,0,8,2,1,0,0,Apache-2.0,,,0
is-primitive,https://github.com/jonschlinkert/is-primitive,33,8,4,FALSE,,2,149,6,2,4,0,MIT,11,3,0
babel-plugin-transform-merge-sibling-variables,https://github.com/babel/minify,4268,232,52,FALSE,0.82,3,16,1,5,0,0,MIT,1013,180,0
grunt-it,https://github.com/nicknisi/grunt-it,2,1,29,FALSE,,0,0,0,3,0,0,MIT,15,0,0
js-extend,https://github.com/vmattos/js-extend,2,0,1,FALSE,,0,26,0,1,0,0,ISC,6,1,1
co-sleep,https://github.com/eugeneware/co-sleep,18,3,0,FALSE,,1,18,1,1,0,0,BSD-3-Clause,5,3,0
contextify,https://github.com/brianmcd/contextify,279,62,21,FALSE,,0,19,6,1,15,2,MIT,236,0,0
esquery,https://github.com/estools/esquery,549,72,10,FALSE,,2,246,3,2,0,1,BSD-3-Clause,123,29,0
aurelia-metadata,https://github.com/aurelia/metadata,28,33,11,FALSE,,2,59,0,3,0,1,MIT,70,1,0
mute-stream,https://github.com/isaacs/mute-stream,41,19,20,FALSE,,0,235,2,7,0,0,ISC,14,6,0
mongoose-q,https://github.com/iolo/mongoose-q,125,24,11,FALSE,,0,17,5,2,0,2,MIT,25,2,0
term-list,https://github.com/visionmedia/node-term-list,128,7,4,FALSE,,0,29,4,1,0,2,MIT,9,2,0
koa-csrf,https://github.com/koajs/csrf,252,35,10,FALSE,0,3,59,12,12,1,1,MIT,67,7,0
gulplog,https://github.com/gulpjs/gulplog,55,10,6,FALSE,,3,91,3,2,0,1,MIT,12,2,0
karma-notify-reporter,https://github.com/jdcataldo/karma-notify-reporter,14,11,1,FALSE,,0,2,2,1,0,1,MIT,18,3,0
winston-papertrail,https://github.com/kenperkins/winston-papertrail,205,104,11,FALSE,,0,75,4,2,0,1,,99,32,0
level-ttl,https://github.com/level/level-ttl,63,19,10,FALSE,,1,29,3,3,5,4,MIT,126,7,0
echint,https://github.com/ahmadnassri/echint,18,6,3,FALSE,,3,0,0,1,0,7,ISC,115,2,0
wait.for,https://github.com/luciotato/waitfor,535,32,28,FALSE,,0,42,5,1,0,1,MIT,46,2,0
css-modules-loader-core,https://github.com/css-modules/css-modules-loader-core,89,32,15,FALSE,,1,76,0,2,0,6,ISC,237,32,0
fast.js,https://github.com/codemix/fast.js,3425,135,81,FALSE,,1,38,2,1,0,0,MIT,96,5,0
async-foreach,https://github.com/cowboy/javascript-sync-async-foreach,74,12,3,FALSE,,0,75,4,1,0,0,,12,7,0
babel-helper-transform-fixture-test-runner,https://github.com/babel/babel,38295,4663,858,FALSE,0.92,3,1,0,4,0,8,MIT,12507,857,0
appium-base-driver,https://github.com/appium/appium-base-driver,74,125,29,FALSE,0.81,1,70,0,8,0,20,Apache-2.0,523,2,0
generator-jhipster,https://github.com/jhipster/generator-jhipster,19110,3728,767,FALSE,,3,153,13,4,0,35,Apache-2.0,17162,75,1
dist-es6,https://github.com/vinsonchuong/dist-es6,6,2,1,FALSE,,0,5,1,1,0,12,MIT,10,0,2
diveSync,https://github.com/pvorb/node-diveSync,9,9,4,FALSE,,0,26,0,1,2,1,,5,2,0
esprima-walk,https://github.com/jrajav/esprima-walk,12,6,2,FALSE,,1,38,1,1,0,0,MIT,4,3,0
ampersand-rest-collection,https://github.com/ampersandjs/ampersand-rest-collection,25,12,5,FALSE,,1,20,1,5,0,4,MIT,33,8,0
cogs-test-helper,https://github.com/caseywebdev/cogs-test-helper,0,0,0,FALSE,,0,0,0,1,0,2,MIT,0,0,0
public-ip,https://github.com/sindresorhus/public-ip,711,53,16,FALSE,,2,252,14,2,0,3,MIT,57,4,0
yaku,https://github.com/ysmood/yaku,279,27,10,FALSE,1,1,37,1,1,0,0,MIT,71,5,0
load-script,https://github.com/eldargab/load-script,128,25,4,FALSE,,0,221,8,3,0,0,MIT,24,4,0
number-is-nan,https://github.com/sindresorhus/number-is-nan,25,8,7,FALSE,,1,203,2,1,0,0,MIT,10,0,0
swig-extras,https://github.com/paularmstrong/swig-extras,72,18,3,FALSE,,0,31,1,1,0,1,MIT,13,5,1
nrtv-library,https://github.com/erikpukinskis/nrtv-library,0,0,1,FALSE,,0,16,0,1,0,3,ISC,0,0,0
sweetalert,https://github.com/t4t5/sweetalert,21728,2892,476,FALSE,,2,144,31,1,0,2,MIT,962,166,0
topdoc-theme,https://github.com/topcoat/topdoc-theme,4,7,7,FALSE,,0,0,0,2,0,0,Apache-2.0,13,1,0
tinify,https://github.com/tinify/tinify-nodejs,324,33,11,FALSE,,1,183,4,1,0,2,MIT,31,5,0
js2coffee,https://github.com/js2coffee/js2coffee,2079,212,43,FALSE,,1,32,13,3,0,6,MIT,511,98,0
jqueryify,https://github.com/spine/jqueryify/tree/1.11,11,6,3,FALSE,,0,14,0,2,2,0,,5,2,0
mimelib,https://github.com/andris9/mimelib,86,25,6,FALSE,,0,26,4,1,1,2,EUPL-1.1,42,5,0
amazeui-doc-util,https://github.com/amazeui/doc-util,5,6,6,FALSE,,2,1,0,1,0,6,MIT,1,0,1
xml-stream,https://github.com/assistunion/xml-stream,299,93,11,FALSE,,0,46,6,2,0,3,,81,42,0
bower-json,https://github.com/bower/bower,15093,1961,734,FALSE,0.85,1,33,3,6,0,6,MIT,2576,5,0
rijs.core,https://github.com/rijs/core,2,2,3,FALSE,1,0,4,0,1,0,2,MIT,0,0,0
http-error,https://github.com/c9/node-http-error,11,6,27,FALSE,,0,25,0,1,1,0,MIT,10,3,0
multicb,https://github.com/pfrazee/multicb,19,4,1,FALSE,,0,50,1,1,0,0,,5,0,0
vigour-ua,https://github.com/vigour-io/ua,5,1,10,FALSE,1,1,34,1,2,0,0,MIT,28,7,0
angular-expressions,https://github.com/peerigon/angular-expressions,73,20,12,FALSE,,3,34,3,10,0,0,Unlicense,29,1,0
http-https,https://github.com/isaacs/http-https,17,0,1,FALSE,,0,45,1,1,0,0,ISC,0,0,0
http-proxy-agent,https://github.com/TooTallNate/node-http-proxy-agent,100,18,6,FALSE,,2,227,6,1,0,3,MIT,26,6,0
bezier-easing,https://github.com/gre/bezier-easing,1387,119,30,FALSE,,1,164,9,1,0,0,MIT,45,0,0
w-json,https://github.com/IonicaBizau/node-w-json,4,0,2,FALSE,,0,25,0,1,0,0,MIT,13,0,0
literalify,https://github.com/pluma/literalify,60,0,2,FALSE,1,1,7,3,1,0,1,MIT,7,0,0
yesno,https://github.com/tcql/node-yesno,24,3,3,FALSE,,0,95,4,1,0,0,BSD-2-Clause,10,1,0
eslint-plugin-requirejs,https://github.com/cvisco/eslint-plugin-requirejs,28,16,4,FALSE,1,2,7,4,1,0,1,MIT,118,14,0
delta,https://github.com/bigeasy/delta,4,0,2,FALSE,,0,24,0,2,0,0,MIT,40,2,0
notp,https://github.com/guyht/notp,572,59,19,FALSE,,0,43,5,1,0,0,,58,19,0
wake_on_lan,https://github.com/agnat/node_wake_on_lan,175,21,9,FALSE,,0,66,2,1,2,1,MIT,12,0,0
broccoli-sass,https://github.com/joliss/broccoli-sass,45,95,6,FALSE,,0,6,0,1,0,3,MIT,74,7,7
delayed-stream,https://github.com/felixge/node-delayed-stream,51,14,5,FALSE,,0,174,2,2,1,0,MIT,6,0,0
underscore-template-loader,https://github.com/emaphp/underscore-template-loader,99,24,4,FALSE,,2,22,1,1,6,2,MIT,42,19,0
hyperdrive-archive-swarm,https://github.com/karissa/hyperdrive-archive-swarm,25,9,9,FALSE,,1,14,0,3,0,2,ISC,27,2,1
semantic-ui-css,https://github.com/Semantic-Org/Semantic-UI-CSS,421,353,23,FALSE,,0,448,6,1,0,1,MIT,72,42,0
tldjs,https://github.com/oncletom/tld.js,410,53,13,FALSE,0.68,1,79,9,2,0,1,MIT,144,27,0
angularjs,https://github.com/eugeneware/angularjs,1,2,0,FALSE,,0,30,9,1,0,0,BSD-3-Clause,1,1,0
ali-oss,https://github.com/aliyun/oss-nodejs-sdk,1530,508,50,FALSE,0.94,2,802,8,7,7,25,MIT,979,47,0
quiver-error,https://github.com/quiverjs/quiver-error,0,0,2,FALSE,,0,22,0,1,0,0,MIT,0,0,0
happen,https://github.com/tmcw/happen,105,14,4,FALSE,,1,1,0,1,0,0,BSD-2-Clause,33,1,0
mercury,https://github.com/Raynos/mercury,2832,175,108,FALSE,0.75,1,14,13,2,5,12,MIT,219,33,0
i18n-2,https://github.com/jeresig/i18n-node-2,510,85,21,FALSE,,0,29,11,3,0,2,MIT,129,32,0
svg-loader,https://github.com/dolbyzerr/svg-loader,15,5,1,FALSE,,0,26,0,1,0,0,MIT,6,3,0
observ-varhash,https://github.com/nrw/observ-varhash,13,12,5,FALSE,,0,20,1,1,1,2,MIT,21,6,0
npmedge,https://github.com/jakutis/npmedge,0,0,1,FALSE,,0,0,2,1,1,5,GPL-3.0,1,1,9
ever,https://github.com/substack/ever,23,2,5,FALSE,,0,24,3,1,0,0,MIT,7,3,0
base64id,https://github.com/faeldt/base64id,16,4,3,FALSE,,0,69,3,2,0,0,MIT,11,1,0
decimal.js,https://github.com/MikeMcl/decimal.js,4369,401,67,FALSE,,0,529,17,1,0,0,MIT,182,9,0
vector-tile,https://github.com/mapbox/vector-tile-js,261,69,96,FALSE,0.98,2,22,0,2,0,1,BSD-2-Clause,76,15,0
replace-in-file,https://github.com/adamreisnz/replace-in-file,410,48,2,FALSE,1,2,730,11,1,0,3,MIT,149,9,0
nop,https://github.com/supershabam/nop,20,4,1,FALSE,,0,37,4,1,0,0,MIT,4,3,0
draft-js-utils,https://github.com/sstur/draft-js-utils,832,221,13,FALSE,,3,107,0,2,4,0,ISC,243,112,0
sand-grain,https://github.com/pocketly/sand-grain,0,1,4,FALSE,,0,29,0,3,0,2,ISC,0,0,8
vcl-utils,https://github.com/vcl/utils,-1,-1,-1,TRUE,,0,1,0,2,1,0,MIT,,,0
umzug,https://github.com/sequelize/umzug,1451,128,25,FALSE,1,1,190,4,5,2,1,MIT,460,12,0
fast-safe-stringify,https://github.com/davidmarkclements/fast-safe-stringify,259,26,10,FALSE,,1,382,5,3,7,0,MIT,59,8,0
gulp-wrap-amd,https://github.com/phated/gulp-wrap-amd,21,13,2,FALSE,,1,6,6,1,0,3,,17,2,8
